X,Y
309314.415,2774631.779
312906.793,2774623.768
300097.544,2769279.966
300118.133,2769292.668
303692.487,2772567.936
300941.987,2770680.617
300834.948,2769371.471
300834.948,2769371.471
300773.395,2778911.321
305281.354,2768453.446
304644.479,2771990.75
304734.463,2766510.292
305478.515,2769536.316
305478.515,2769536.316
302276.883,2775736.519
301786.899,2774081.046
304961.906,2769405.573
300298.302,2769786.42
300871.756,2781037.681
305403.209,2764442.781
303248.614,2771388.356
305812.351,2769191.394
300620.329,2770769.038
302209.044,2778643.853
305909.271,2770413.103
309038.594,2770138.549
308400.446,2774940.528
308661.666,2770069.779
312126.051,2772690.438
301653.754,2771979.673
299059.968,2781194.411
304997.571,2765345.517
300309.18,2780533.461
305901.078,2769092.297
302657.697,2771509.384
301532.557,2769748.234
310391.721,2775297.019
301929.286,2768773.972
312340.109,2774095.429
310356.596,2772930.216
305020.311,2771240.575
307371.503,2772453.921
300298.302,2769786.42
301428.662,2778923.997
306724.1,2769884.661
302390.305,2775339.678
300620.329,2770769.038
312150.971,2770977.47
306590.961,2769819.65
302973.294,2775930.136
299505.271,2769483.176
301926.111,2768775.242
303734.002,2769658.481
304755.773,2766508.937
303479.639,2771291.207
308352.079,2774677.653
308352.079,2774677.653
308352.079,2774677.653
308352.079,2774677.653
308352.079,2774677.653
305478.515,2769536.316
300807.759,2770451.73
302672.959,2770186.503
306962.681,2764632.823
306976.837,2764627.267
300076.017,2769185.768
300138.267,2769185.102
299582.67,2768657.925
303479.375,2771285.122
300826.602,2769425.887
304731.033,2766514.7
307136.146,2772727.867
304961.906,2769405.573
308436.459,2775291.814
301378.58,2779041.478
302276.883,2775736.519
300621.338,2770194.819
302209.044,2778643.853
310691.081,2775021.913
305901.078,2769092.297
312340.109,2774095.429
302925.726,2777929.567
305210.373,2770041.071
308400.446,2774940.528
305829.638,2769259.498
305829.638,2769259.498
302035.836,2768747.486
306403.479,2767953.717
303365.651,2771483.437
303747.467,2782649.529
307655.216,2767950.709
306587.204,2775446.058
301428.662,2778923.997
310862.876,2773003.062
306058.002,2770521.658
300260.449,2780744.553
300773.395,2778911.321
308239.072,2773140.236
300922.456,2770703.902
299546.171,2769690.756
304795.087,2766498.093
302209.52,2778646.711
312079.405,2773888.851
302035.836,2768747.486
303514.306,2768614.017
311902.766,2773658.163
301617.766,2778583.108
304997.571,2765345.517
300153.184,2768277.606
302978.927,2772980.298
302980.546,2779572.636
302980.546,2779572.636
302980.546,2779572.636
307671.289,2767910.625
300824.3,2780959.198
309662.698,2774827.188
300497.042,2779869.085
302126.151,2778795.296
306008.703,2781663.141
305678.976,2769092.97
300079.429,2769341.049
300268.057,2768330.42
299839.152,2769857.42
302820.813,2770864.892
302952.236,2779543.805
305930.034,2769080.537
300885.33,2779244.503
300885.33,2779244.503
300885.33,2779244.503
302672.959,2770186.503
304961.906,2769405.573
311599.195,2772015.01
301435.235,2778921.308
306848.259,2768474.56
304795.765,2766477.081
302276.883,2775736.519
304288.151,2771121.711
302209.52,2778646.711
311912.132,2773634.985
307655.216,2767950.709
303751.277,2782601.586
308428.104,2774896.084
302441.239,2777820.435
300548.856,2770492.153
305513.679,2769511.378
312193.829,2773479.477
311580.725,2772959.367
307258.767,2775311.418
303735.052,2769650.214
304002.358,2779153.04
311900.85,2773602.387
304398.214,2765568.572
305815.441,2769222.29
300591.353,2768736.652
308228.074,2770102.829
309494.585,2774690.623
307136.146,2772727.867
308826.682,2772962.218
312337.747,2774092.017
305397.388,2764465.005
305397.388,2764465.005
301506.656,2777548.262
300774.382,2769546.665
300774.382,2769546.665
300774.382,2769546.665
308690.978,2769981.318
306015.504,2765430.465
306663.757,2775310.417
301087.798,2769566.109
301399.608,2770538.966
300588.984,2780249.884
312278.927,2771898.931
312288.102,2771881.288
301532.557,2769748.234
300807.759,2770451.73
300807.759,2770451.73
300079.429,2769341.049
300166.931,2768691.932
305678.976,2769092.97
304413.561,2766719.108
300774.382,2769546.665
301256.151,2778610.176
301087.798,2769566.109
312288.102,2771881.288
312288.102,2771881.288
302441.239,2777820.435
300026.985,2769692.635
312278.662,2771895.888
300026.985,2769692.635
307193.989,2768720.204
301152.325,2778536.897
312022.255,2774012.808
299505.271,2769483.176
302926.654,2768720.199
299886.798,2767992.593
301399.608,2770538.966
301099.679,2775987.828
300064.816,2768207.361
300807.759,2770451.73
302901.383,2769230.175
309932.338,2774741.388
300121.845,2768095.712
303348.862,2769362.525
300442.828,2779712.215
300026.985,2769692.635
307370.976,2769634.528
312261.516,2773462.571
299886.798,2767992.593
304650.541,2771990.433
305094.005,2769951.021
305182.98,2769970.238
300064.552,2768206.501
304496.557,2764833.814
309517.575,2774440.184
308554.863,2770326.085
304926.17,2765737.808
311040.34,2772010.005
303285.908,2771183.685
305483.974,2769533.589
305402.812,2764444.765
300079.429,2769341.049
302835.042,2770784.195
303735.052,2769650.214
300121.845,2768095.712
305052.757,2765351.74
302932.794,2771270.222
301357.731,2768915.801
300885.661,2779243.907
312212.923,2773474.855
303251.366,2771387.51
304926.17,2765737.808
307195.577,2768721.262
303707.297,2772516.411
301290.54,2772048.734
301290.54,2772048.734
305403.209,2764442.781
300823.075,2780953.951
305854.181,2768955.803
300773.395,2778911.321
300061.173,2769299.245
303548.093,2769151.632
304962.436,2769373.162
304792.037,2766482.503
300610.854,2780124.161
299820.028,2769876.276
303689.465,2772250.148
301528.403,2769722.382
309387.073,2772411.947
305722.688,2768858.368
310283.485,2771574.273
308476.864,2773623.233
306891.008,2764584.549
305513.679,2769511.378
303479.11,2771291.339
302158.244,2778651.95
301600.985,2768619.162
306047.245,2769048.787
310466.313,2772626.049
302711.586,2775822.798
312337.747,2774092.017
301425.524,2779010.848
303749.69,2782560.946
307306.589,2774848.443
310052.153,2775126.412
307026.266,2768663.351
307103.351,2772849.109
309138.511,2773382.367
309546.973,2774613.153
302789.164,2778414.711
310733.344,2774122.342
305179.403,2780963.788
302672.959,2770186.503
305281.354,2768453.446
303548.093,2769151.632
306893.39,2764578.199
307026.266,2768663.351
300636.5,2770212.399
310592.68,2775314.084
305683.164,2769087.467
305484.071,2769535.998
299488.761,2769497.781
311168.132,2773540.479
311168.132,2773540.479
311168.132,2773540.479
303907.182,2768658.536
302556.26,2772163.473
300258.375,2780753.845
308402.537,2774398.449
305052.757,2765351.74
299973.447,2776532.996
301573.316,2778595.146
306972.916,2768834.107
302463.11,2777347.463
306590.961,2769819.65
303689.465,2772250.148
301037.02,2779102.954
308999.82,2770194.028
308999.82,2770194.028
299784.81,2768466.611
304903.841,2768883.492
300061.173,2769299.245
304644.479,2771990.75
301524.986,2769718.781
310052.153,2775126.412
300815.466,2780956.225
300267.693,2768322.245
300825.991,2769463.34
302470.403,2769163.389
300079.429,2769341.049
302866.003,2774961.608
300773.787,2778912.104
301517.724,2769605.572
300667.214,2780101.387
311727.182,2773780.475
302229.667,2768737.117
302672.959,2770186.503
307741.867,2771204.142
308672.723,2774748.844
302467.789,2772403.642
302467.789,2772403.642
301546.868,2769758.483
302209.52,2778646.711
312340.109,2774095.429
309748.186,2770366.324
300442.828,2779712.215
307548.553,2765841.141
301929.286,2768773.972
304588.685,2766324.728
310195.746,2772613.709
303110.33,2776443.597
308501.387,2773660.457
303719.527,2782384.416
310947.76,2774062.884
303475.142,2771291.207
303475.142,2771291.207
301742.18,2778370.848
301742.18,2778370.848
301742.18,2778370.848
306080.582,2769043.098
306080.582,2769043.098
299505.271,2769483.176
308948.389,2770679.349
308672.096,2774327.106
301306.098,2780057.127
301306.098,2780057.127
300879.489,2770262.053
300130.758,2769278.607
302470.403,2769163.389
303509.37,2772662.508
297058.281,2779580.967
303721.677,2779734.345
301551.272,2769798.072
305439.728,2782411.271
300079.429,2769341.049
303479.11,2771291.339
301369.055,2775686.174
308672.096,2774327.106
300545.732,2768531.011
303475.142,2771291.207
300811.168,2780961.709
304496.557,2764833.814
303775.033,2772743.867
305397.388,2764465.005
306922.538,2764649.783
301617.484,2770786.899
304446.079,2771991.624
312453.207,2770734.945
301122.157,2770415.883
300367.887,2769784.304
304996.961,2765346.336
304996.961,2765346.336
302473.26,2769166.882
300263.605,2768168.59
309547.61,2772105.006
301581.3,2768684.25
301428.662,2779017.536
311045.868,2773965.094
302522.243,2775671.253
302522.243,2775671.253
301569.928,2777934.993
304535.557,2771501.594
305249.872,2770293.407
312031.999,2773500.365
311118.46,2773844.439
309713.96,2770196.036
304518.202,2772364.974
301802.301,2771927.361
300928.062,2770695.1
303548.093,2769151.632
300819.831,2778861.75
310447.209,2772552.738
301517.724,2769605.572
305566.973,2772682.414
303410.403,2771671.934
301612.722,2770829.603
311310.807,2773594.713
300067.788,2769297.128
306530.572,2769357.988
305249.872,2770293.407
306886.443,2775436.99
301357.731,2768915.801
308532.084,2770658.784
299783.752,2768466.479
301455.264,2775060.297
300153.184,2768277.606
300166.931,2768691.932
311831.876,2773553.131
306886.443,2775436.99
305008.234,2771444.393
301802.301,2771927.361
307929.324,2771844.711
311832.813,2773553.085
308234.428,2774384.615
303501.784,2773145.22
303647.624,2769468.492
306263.744,2769580.591
300926.52,2770717.703
304940.116,2770723.854
304940.116,2770723.854
303718.798,2771308.965
303479.639,2771291.207
312337.747,2774092.017
312343.041,2770798.939
305468.455,2772597.72
305468.455,2772597.72
300373.318,2776061.146
302672.959,2770186.503
300587.258,2767927.275
303251.366,2771387.51
298857.569,2781148.969
300735.591,2781127.825
303359.107,2780385.878
302809.631,2779042.403
306206.347,2770764.382
300510.095,2781581.561
300525.723,2769275.14
302068.233,2778827.63
302081.184,2778856.086
311938.114,2772067.437
312337.747,2774092.017
300819.831,2778861.75
302218.969,2768447.905
300825.302,2769444.048
302821.995,2774796.709
300607.964,2770777.197
308422.595,2773322.375
307026.266,2768663.351
302693.278,2772896.157
304832.028,2766449.628
309198.938,2764491.284
305065.029,2768616.57
312792.185,2774291.618
307379.669,2770633.795
306784.686,2764832.283
300735.591,2781127.825
308697.847,2771349.823
302672.959,2770186.503
304049.116,2779133.888
307617.695,2768622.576
309689.497,2770179.37
303475.142,2771291.207
300900.379,2769420.15
304452.683,2768514.884
309885.354,2774596.183
306252.179,2770160.257
305208.265,2770346.048
307738.066,2771486.316
304888.041,2780972.019
310068.176,2771616.026
311092.669,2772129.042
303733.867,2769669.047
308661.666,2770069.779
306038.92,2772236.428
309895.31,2775213.298
300310.767,2780534.414
307219.916,2772519.454
304919.294,2765992.848
304919.294,2765992.848
304652.437,2774712.001
298857.569,2781148.969
301367.252,2779025.126
300004.526,2778611.048
303551.671,2769990.782
303465.528,2780415.708
303497.777,2780407.109
301257.501,2778609.144
303514.306,2768614.017
302218.969,2768447.905
307528.38,2768941.842
304903.841,2768883.492
302984.639,2779571.241
300968.193,2780004.04
300607.964,2770777.197
304940.116,2770723.854
306245.299,2770158.801
304498.383,2766018.867
312588.749,2774037.159
302820.813,2770864.892
304852.179,2770593.809
302809.645,2774798.796
302952.572,2779545.901
303285.908,2771183.685
303718.798,2771308.965
303718.798,2771308.965
310824.157,2775270.64
310873.455,2775324.686
303410.403,2771670.875
302978.927,2772980.298
309259.081,2771771.389
300256.8,2769534.451
309662.698,2774827.188
304519.26,2772365.027
312079.94,2772017.958
309235.761,2774914.676
304447.667,2771991.624
309171.025,2764488.11
306764.9,2769058.508
304514.522,2766023.894
308979.434,2774478.375
308614.134,2771475.786
304541.048,2774678.134
304997.571,2765345.517
302578.581,2776626.88
304561.156,2774703.799
303036.681,2768598.655
301491.96,2778407.573
311943.899,2772153.706
302224.902,2778987.089
305882.937,2769145.762
300822.378,2778864.493
300630.599,2769760.318
307379.669,2770633.795
300150.816,2769156.191
301587.197,2773996.288
312792.185,2774291.618
309170.892,2764488.109
303479.639,2771291.207
300786.709,2770956.98
301682.483,2774027.795
301952.253,2772397.976
312396.382,2773525.387
300115.669,2781880.431
303954.721,2779386.07
300572.39,2769764.816
303954.721,2779386.07
304047.538,2779131.195
304047.538,2779131.195
304047.538,2779131.195
311152.865,2771989.549
307515.87,2768966.49
302672.959,2770186.503
311093.055,2772188.115
310485.151,2773977.486
309222.383,2770834.494
299962.949,2780598.206
300321.268,2770366.473
301061.089,2781410.599
307813.949,2771520.045
307788.287,2771506.673
300232.309,2769671.719
308351.98,2772780.244
304961.283,2769379.992
304796.781,2766482.164
309885.354,2774596.183
312337.747,2774092.017
299418.546,2769402.642
307784.568,2772991.916
303201.595,2778222.345
305847.22,2779602.205
310078.248,2775151.928
310078.248,2775151.928
308122.865,2770751.176
306421.848,2769440.35
301952.253,2772397.976
310502.971,2772893.305
300630.864,2769772.753
306039.136,2772236.298
303129.481,2778799.841
304652.437,2774712.001
300115.669,2781880.431
307254.454,2772521.921
301536.97,2771107.503
303640.953,2777173.407
305222.743,2772897.356
305222.743,2772897.356
303158.625,2778961.281
302701.763,2772565.316
310904.856,2772312.371
307324.097,2770754.515
303027.253,2771967.322
302561.86,2776636.828
303255.54,2778137.971
301677.444,2781429.636
303475.142,2771291.207
303276.707,2778159.402
310078.248,2775151.928
310078.248,2775151.928
310078.248,2775151.928
310504.294,2772902.565
301906.388,2781582.416
300330.556,2770388.378
299922.404,2780562.313
300583.503,2769762.434
306059.756,2772121.249
306049.899,2765432.052
300816.469,2769482.476
307215.707,2772519.018
308227.611,2770108.914
312792.185,2774291.618
304940.116,2770723.854
308977.363,2770567.023
303074.419,2772154.877
309114.932,2764427.519
308556.222,2770325.252
303475.142,2771291.207
302672.959,2770186.503
300525.295,2769774.605
308695.422,2772482.834
302260.365,2768468.232
306784.686,2764832.283
300193.608,2781840.513
309907.762,2774709.745
302298.262,2770363.713
304854.396,2766501.821
300540.731,2780071.24
309542.087,2772117.375
307528.38,2768941.842
311136.731,2772025.874
302847.005,2778585.037
303732.545,2782465.379
306206.347,2770764.382
310122.999,2772048.649
303415.202,2767779.372
311555.044,2772006.26
304276.025,2766483.006
312337.747,2774092.017
301409.316,2779099.8
303157.933,2778957.823
305665.489,2769029.115
312033.273,2773507.939
300593.778,2780248.061
304996.961,2765346.336
302522.663,2768378.075
303365.526,2771475.629
312396.382,2773525.387
304947.251,2770763.522
306736.106,2774784.452
301073.8,2780933.708
311111.415,2773848.739
312082.571,2771681.983
311300.257,2773602.452
311171.274,2773543.786
305058.151,2765361.284
307813.746,2771522.79
307813.746,2771522.79
304288.151,2771121.711
300583.503,2769762.434
300193.608,2781840.513
308394.268,2774410.355
307528.38,2768941.842
307528.38,2768941.842
306332.531,2769416.181
309906.806,2774711.021
306058.002,2770521.658
308233.91,2774380.818
302873.816,2772715.856
304118.387,2771195.512
308580.292,2774982.076
308385.78,2774680.035
307312.806,2774889.057
301890.976,2773767.73
302911.835,2777934.832
301110.286,2780949.06
301606.45,2772454.552
301606.45,2772454.552
308977.363,2770567.023
309114.667,2764437.706
306332.531,2769416.181
304002.966,2779154.581
308977.363,2770567.023
304480.896,2765155.654
304480.896,2765155.654
303518.831,2771160.899
307941.158,2775439.359
311133.846,2772039.125
300610.362,2780127.602
305437.842,2782400.833
304207.727,2773423.593
300375.504,2776059.968
311943.899,2772153.706
300174.229,2769169.019
300825.991,2769463.34
312082.571,2771681.983
305410.694,2768699.469
300572.39,2769756.349
304846.262,2766507.921
300609.379,2780090.901
299695.317,2768509.548
307655.216,2767950.709
305956.812,2764105.573
303475.142,2771291.207
307461.705,2768895.01
308652.3,2769667.538
300490.105,2769766.403
